"AFFGEOID","TRACTCE","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","AREA_SQMI","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV","M_POV","E_UNEMP","M_UNEMP","E_PCI","M_PCI","E_NOHSDP","M_NOHSDP","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_MINRTY","M_MINRTY","E_LIMENG","M_LIMENG","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV","MP_POV","EP_UNEMP","MP_UNEMP","EP_PCI","MP_PCI","EP_NOHSDP","MP_NOHSDP","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_MINRTY","MP_MINRTY","EP_LIMENG","MP_LIMENG","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV","EPL_UNEMP","EPL_PCI","EPL_NOHSDP","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","SPL_THEME2","RPL_THEME2","EPL_MINRTY","EPL_LIMENG","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV","F_UNEMP","F_PCI","F_NOHSDP","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_THEME2","F_MINRTY","F_LIMENG","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_UNINSUR","M_UNINSUR","EP_UNINSUR","MP_UNINSUR","E_DAYPOP","Shape","Shape.STArea..","Shape.STLength.."
"1400000US17031030103",30103,17," Illinois","IL",17031," Cook",17031030103,"Census Tract 301.03, Cook County, Illinois",0.03344879,2238,337,1172,66,1114,87,389,302,101,58,24598,4981,220,200,120,62,146,97,392,327,0,15.6,1092,451.2,339,329.8,1099,86.1,0,11,23,28.2,513,128,438,166,21.6,15.4,7.4,4.2,24598,4981,14.2,11.4,5.4,2.9,6.5,4.2,17.5,13.4,0,1.4,48.8,18.8,15.2,14.6,93.8,5.1,0,2.3,2.1,2.5,46.1,11.3,19.6,6.8,0.742,0.3519,0.57,0.6561,2.32,0.6111,0.0798,0.0208,0.8811,0,0.9817,0.0686,0.6715,0.9077,1.5792,0.8535,0.9936,0,0.5689,0.9654,0.9776,3.5054,0.9455,8.3864,0.6785,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,3,4,273,89,12.2,3.8,3506,"(-87.65765396793628, 41.995363480805)",9.65360073658049e-06,0.0157778474700343
"1400000US17031030104",30104,17," Illinois","IL",17031," Cook",17031030104,"Census Tract 301.04, Cook County, Illinois",0.04269748,3688,448,1306,72,1231,94,712,249,194,110,18157,5335,147,76,221,106,134,140,307,168,0,15.6,1920,562.4,107,86.4,1285,92.2,0,11,21,35.7,657,120,1644,313,33.8,10.8,11.1,5.7,18157,5335,9.2,4.9,6,3,3.6,3.8,8.4,4.8,0,1.3,52.1,13.9,2.9,2.3,98.4,4.5,0,2.1,1.7,2.9,53.4,9.8,44.6,6.5,0.8821,0.6304,0.7929,0.4522,2.7576,0.7232,0.0994,0.0096,0.308,0,0.417,0.026,0.691,0.6439,1.3349,0.7103,0.9994,0,0.5163,0.9891,0.9913,3.4962,0.9429,8.0057,0.6259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,655,243,17.9,6.3,3010,"(-87.65796779818606, 41.997214759154375)",9.80802368079682e-06,0.014704483925497
"1400000US17031030200",30200,17," Illinois","IL",17031," Cook",17031030200,"Census Tract 302, Cook County, Illinois",0.25721999,5274,682,2702,86,2378,170,542,231,296,125,41870,6104,141,94,458,116,878,254,450,139,143,109,1544,756.8,114,120.7,630,158.7,0,15,55,69.3,655,186,48,52,10.3,4.2,8.6,3.5,41870,6104,3.6,2.3,8.7,2.5,16.6,4.3,8.5,2.5,6,4.6,29.3,13.8,2.3,2.4,23.3,5.8,0,1,2.3,2.9,27.5,7,0.9,1,0.4122,0.4571,0.1429,0.134,1.1461,0.2531,0.2343,0.1128,0.3183,0.3381,1.0035,0.0705,0.5218,0.599,1.1208,0.5769,0.8353,0,0.6096,0.8708,0.6846,3.0003,0.8189,6.2708,0.3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,463,15.5,7.3,4278,"(-87.66527470820994, 41.994479029727415)",7.19325218495481e-05,0.0356279447231752
"1400000US17031030300",30300,17," Illinois","IL",17031," Cook",17031030300,"Census Tract 303, Cook County, Illinois",0.12129433,3049,359,1532,56,1382,90,719,319,147,85,23929,4183,371,145,355,108,637,188,230,92,81,57.3,1924,397.6,262,121.5,652,123.9,0,11,86,66.7,394,105,0,11,23.6,10.5,8.2,4.7,23929,4183,17.3,6,11.6,3.8,20.9,5.7,7.5,3.2,5.9,4.1,63.1,10.7,9.1,4.1,42.6,7.9,0,1.8,6.2,4.8,28.5,7.5,0,0.4,0.7715,0.4231,0.5947,0.724,2.5133,0.667,0.4061,0.308,0.234,0.3266,1.2747,0.1163,0.7481,0.8353,1.5833,0.8554,0.9263,0,0.8564,0.8782,0,2.6609,0.6776,8.0322,0.631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,669,263,21.9,7.3,1379,"(-87.67253899380796, 41.9943873710478)",3.38960531765394e-05,0.0236255714931525
"1400000US17031030400",30400,17," Illinois","IL",17031," Cook",17031030400,"Census Tract 304, Cook County, Illinois",0.13377932,2683,232,1359,38,1242,72,691,243,268,128,30579,4426,259,104,327,103,505,133,316,100,109,37.7,1417,300.5,363,139.1,645,130.1,0,11,93,55.5,348,97,0,11,25.8,8.2,16,7,30579,4426,13.7,5.1,12.2,3.6,18.8,4.7,11.8,3.9,8.8,3,52.8,10.2,14.7,5.5,47.5,9.5,0,2,7.5,4.4,28,7.5,0,0.4,0.8035,0.8279,0.3487,0.641,2.6212,0.6943,0.4433,0.1917,0.5869,0.5407,1.7625,0.3263,0.6962,0.9045,1.6006,0.8651,0.9388,0,0.8917,0.875,0,2.7054,0.7016,8.6898,0.7123,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,508,159,18.9,5.6,1603,"(-87.67208221684342, 41.986953349666656)",3.79378538806103e-05,0.0253814521897619
"1400000US17031030500",30500,17," Illinois","IL",17031," Cook",17031030500,"Census Tract 305, Cook County, Illinois",0.238662,6269,613,3180,96,2840,142,914,508,124,72,40604,4947,700,327,456,107,1129,403,326,148,133,100.5,2695,716,589,280.4,784,175.5,0,15,194,123.3,824,212,141,97,14.9,7.8,3,1.7,40604,4947,14.5,6.4,7.3,1.7,18,6.2,5.3,2.5,4.7,3.5,43,10.6,10.2,4.7,24.7,5.5,0,0.9,6.8,4.3,29,7,2.2,1.5,0.5949,0.0295,0.1583,0.6644,1.4471,0.3423,0.1606,0.158,0.0798,0.2378,0.6362,0.0407,0.6378,0.8487,1.4865,0.8006,0.8458,0,0.8753,0.8795,0.7936,3.3942,0.925,6.9641,0.4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,352,16.1,5.7,4956,"(-87.66489588479403, 41.987247483671524)",6.76779383512587e-05,0.0325498983459024
"1400000US17031030601",30601,17," Illinois","IL",17031," Cook",17031030601,"Census Tract 306.01, Cook County, Illinois",0.05489598,3538,496,2335,80,1916,198,1045,386,278,175,28361,4891,282,132,592,133,304,191,413,129,80,71.3,1718,578.1,327,160,2058,149.2,0,11,94,67.4,795,163,190,143,31.2,9.1,12.7,7,28361,4891,10,4.7,16.7,4,8.6,5.3,12.3,3.9,4.2,3.7,48.6,14.9,9.5,4.5,88.1,5.6,0,1.2,4.9,3.5,41.5,8,5.4,4,0.8622,0.7138,0.4229,0.4968,2.4957,0.6641,0.7109,0.0288,0.6279,0.1962,1.5638,0.226,0.6699,0.841,1.5109,0.8119,0.9869,0,0.8077,0.9494,0.9115,3.6554,0.9663,9.2258,0.7755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,989,318,29.5,8.1,1809,"(-87.6572292722882, 41.98874796306065)",1.6314049454413e-05,0.0181733590547205
"1400000US17031030603",30603,17," Illinois","IL",17031," Cook",17031030603,"Census Tract 306.03, Cook County, Illinois",0.04478783,2048,368,1356,98,1123,100,677,250,163,91,22737,5481,65,51,123,62,334,209,106,82,71,42,1288,405.4,168,104.3,1106,160.4,0,11,149,84.9,745,125,0,11,33.1,10.4,13.9,7.3,22737,5481,4.7,3.6,6,3.1,16.3,9.8,5.2,4.2,6.3,3.7,62.9,16.3,8.3,4.9,81.6,10.3,0,2,13.3,7.5,66.3,9,0,0.5,0.8772,0.7638,0.6461,0.1897,2.4769,0.657,0.0994,0.1048,0.0747,0.3625,0.6413,0.0413,0.7471,0.8208,1.5679,0.8471,0.9811,0,0.9708,0.9994,0,2.9513,0.7994,7.6375,0.5764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,3,766,376,37.4,13.6,1219,"(-87.65839778727054, 41.98547567942716)",1.2608549265119e-05,0.0142118091244448
"1400000US17031030604",30604,17," Illinois","IL",17031," Cook",17031030604,"Census Tract 306.04, Cook County, Illinois",0.06745125,2961,208,2226,36,1994,100,515,198,191,100,39676,5606,133,67,527,120,180,80,595,145,28,36.4,1457,287.9,178,111.5,2172,58.7,0,11,75,59,985,159,5,9,17.4,6.4,9.3,4.7,39676,5606,5.2,2.6,17.8,3.8,6.1,2.7,20.1,4.6,1.4,1.8,49.2,9.1,6.1,3.8,97.6,2.1,0,1.2,3.8,3,49.4,7.5,0.2,0.3,0.6619,0.5128,0.1715,0.2157,1.5619,0.3793,0.7712,0.0192,0.9455,0.0423,1.7782,0.3362,0.6737,0.7744,1.4481,0.7801,0.9987,0,0.7471,0.9776,0.5167,3.2401,0.8894,8.0282,0.6307,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,3,345,156,11.7,5,1432,"(-87.6546495475904, 41.98567308566388)",1.54390506509941e-05,0.0166024787933372
"1400000US17031030701",30701,17," Illinois","IL",17031," Cook",17031030701,"Census Tract 307.01, Cook County, Illinois",0.02698004,1734,293,967,25,931,48,368,248,131,78,26879,6426,97,96,124,45,212,116,136,67,32,23.3,874,354.8,102,80.4,847,124.3,0,11,27,34,354,83,212,188,23.7,13.2,11.8,6.6,26879,6426,7.1,6.2,7.2,2.6,12.2,6.4,8.7,3.9,3.4,2.5,50.4,18.6,6.3,4.9,87.6,12.7,0,2.8,2.9,3.6,38,9.1,12.2,10.6,0.7731,0.6718,0.4811,0.3349,2.2609,0.597,0.1551,0.0542,0.3362,0.1404,0.6859,0.0452,0.6814,0.7824,1.4638,0.7875,0.9862,0,0.6766,0.9324,0.9625,3.5577,0.9513,7.9682,0.6191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,230,105,14.8,6.1,783,"(-87.65796594060527, 41.982745256226664)",7.58959346400702e-06,0.0119595938795683
"1400000US17031030702",30702,17," Illinois","IL",17031," Cook",17031030702,"Census Tract 307.02, Cook County, Illinois",0.00320426,1460,236,1163,17,986,104,124,82,96,100,46880,11144,32,46,377,112,101,61,141,78,34,45.4,348,306.1,73,91.6,1076,60,0,11,60,44.7,280,98,0,11,8.5,5.8,12.3,10.9,46880,11144,2.4,3.5,25.8,7.5,6.9,4,9.7,5.9,3.4,4.6,23.8,20.6,5.1,6.3,92.5,5,0,2.3,6.1,4.5,28.4,9.7,0,0.8,0.3397,0.6929,0.1012,0.0808,1.2146,0.2765,0.9686,0.0228,0.417,0.1413,1.5497,0.2199,0.4574,0.7468,1.2042,0.6269,0.992,0,0.8532,0.8779,0,2.7231,0.7112,6.6915,0.4326,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,141,83,9.7,5.2,-999,"(-87.65492109624164, 41.98073846655007)",4.60594188407359e-07,0.0036550090489376
"1400000US17031030703",30703,17," Illinois","IL",17031," Cook",17031030703,"Census Tract 307.03, Cook County, Illinois",0.07655939,2579,285,1819,97,1622,139,457,156,247,135,38405,7347,168,76,464,111,224,127,373,93,89,65.4,917,381.1,327,137.3,1398,142.9,0,11,48,55.1,822,156,17,37,17.7,6,15.4,7.6,38405,7347,7.6,3.4,18,4.2,8.7,4.8,14.5,3.7,5.5,4,35.6,14.2,13.2,5.4,76.9,6.7,0,1.5,3,3.4,50.7,7.5,0.7,1.4,0.6708,0.8096,0.1869,0.3631,2.0305,0.5276,0.7801,0.0301,0.7583,0.3,1.8686,0.3939,0.5833,0.8875,1.4708,0.7913,0.9779,0,0.6821,0.9814,0.6593,3.3006,0.9058,8.6706,0.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,457,187,17.7,7,1780,"(-87.65788603661655, 41.97887821578351)",2.14204202083054e-05,0.0204674041307798
"1400000US17031030706",30706,17," Illinois","IL",17031," Cook",17031030706,"Census Tract 307.06, Cook County, Illinois",0.15281299,3460,348,2616,44,2406,171,415,177,71,75,40012,4367,237,145,930,179,287,175,717,174,61,56.1,1561,522.7,113,85.1,2517,91.5,0,11,89,59.9,1260,207,0,11,12,5.1,3.4,3.6,40012,4367,7.7,4.6,26.9,5,8.3,5,20.7,4.4,2.5,2.3,45.1,14.4,3.5,2.6,96.2,3.1,0,1,3.7,2.5,52.4,7.7,0,0.3,0.4824,0.0442,0.168,0.3702,1.0647,0.2241,0.9744,0.0279,0.9535,0.0923,2.0481,0.5125,0.65,0.6833,1.3333,0.7083,0.9955,0,0.7429,0.9865,0,2.725,0.7119,7.1712,0.5083,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,2,4,574,183,16.6,5.6,2046,"(-87.65326569207315, 41.97993027594038)",3.96479532282941e-05,0.0329694677284516
"1400000US17031030800",30800,17," Illinois","IL",17031," Cook",17031030800,"Census Tract 308, Cook County, Illinois",0.21907968,4405,522,2247,69,2061,131,545,270,229,167,50569,11773,294,154,577,143,627,173,254,114,134,108.6,1625,643.3,166,118.4,414,130.1,0,11,0,15.6,368,122,150,136,12.8,6.2,8.5,5.7,50569,11773,8.4,4,13.1,2.6,14.2,3.5,6,2.7,6.5,5.3,36.9,13.9,4.1,2.9,18.4,5.8,0,1.2,0,0.8,17.9,5.8,3.4,3.1,0.5205,0.4478,0.0803,0.4058,1.4543,0.3452,0.4978,0.0734,0.1163,0.3763,1.0638,0.0776,0.5946,0.709,1.3035,0.6869,0.783,0,0,0.7798,0.8538,2.4167,0.5628,6.2383,0.3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,143,5.2,3.1,3754,"(-87.66418886289185, 41.979912257234226)",6.16430713387633e-05,0.0318805255990681
"1400000US17031030900",30900,17," Illinois","IL",17031," Cook",17031030900,"Census Tract 309, Cook County, Illinois",0.15780607,3207,290,1501,67,1458,75,128,63,75,44,42047,5304,235,117,329,104,360,56,214,78,32,29.2,1347,378.4,158,90.7,173,62.3,0,11,0,15.6,298,87,10,19,4,2,3.3,1.9,42047,5304,8.9,4.1,10.3,3.2,11.2,1.4,6.7,2.5,2.2,2,42,11.2,5.3,3,11.5,4.1,0,1.8,0,1.1,20.4,6,0.3,0.6,0.1208,0.0407,0.14,0.4346,0.7362,0.1262,0.333,0.0455,0.1644,0.0763,0.6192,0.0401,0.6337,0.7516,1.3853,0.7413,0.6763,0,0,0.809,0.5804,2.0657,0.4074,4.8064,0.1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,242,15.3,6.7,3136,"(-87.67144193066183, 41.979784265233185)",4.42487514584678e-05,0.0264437016444223
"1400000US17031031000",31000,17," Illinois","IL",17031," Cook",17031031000,"Census Tract 310, Cook County, Illinois",0.16405281,3522,374,2100,73,1844,129,278,129,109,45,45058,4753,183,127,332,99,421,123,174,92,70,53.2,1235,465.4,149,90.8,993,164.1,0,11,43,37.2,391,118,30,25,8,3.8,4.2,1.7,45058,4753,6.3,4.2,9.4,2.6,12,3.3,5,2.6,3.8,2.9,35.1,12.7,4.4,2.7,47.3,7.6,0,1.3,2.3,2,21.2,6.1,0.9,0.7,0.3131,0.0833,0.1146,0.2846,0.7957,0.1432,0.2776,0.0513,0.0689,0.1679,0.5657,0.0362,0.5792,0.725,1.3042,0.6875,0.9385,0,0.6115,0.8189,0.6808,3.0497,0.8343,5.7153,0.2765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,555,206,15.9,5.6,3176,"(-87.67111254127119, 41.97243528668836)",4.62415291260819e-05,0.0273038402875601
"1400000US17031031100",31100,17," Illinois","IL",17031," Cook",17031031100,"Census Tract 311, Cook County, Illinois",0.21234297,4136,428,2508,31,2288,157,403,209,211,148,48381,6296,202,124,381,148,326,136,293,179,63,68.2,1342,571,231,178.8,819,177.6,0,11,36,61,818,172,94,63,10,5.1,6.7,4.6,48381,6296,5.7,3.4,9.2,3.7,7.9,3.2,7.2,4.5,2.8,3,32.4,13.4,5.8,4.5,32.7,7.1,0,1.1,1.6,2.7,35.8,6.5,2.3,1.5,0.399,0.2837,0.0934,0.249,1.0252,0.2119,0.2622,0.0269,0.2087,0.101,0.5987,0.0385,0.5516,0.7679,1.3196,0.6978,0.8901,0,0.4971,0.9196,0.7952,3.1019,0.8532,6.0454,0.3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,925,528,22.8,11.5,4159,"(-87.66386383081066, 41.97266679296427)",5.97373917298467e-05,0.0310304919538169
"1400000US17031031200",31200,17," Illinois","IL",17031," Cook",17031031200,"Census Tract 312, Cook County, Illinois",0.12605226,4860,514,3181,70,2632,221,2021,464,323,166,24941,4745,812,240,545,181,518,184,988,273,80,75.2,2687,645.2,354,166.8,2421,187.6,14,22,136,96.8,1535,210,301,184,43.6,8.8,13.4,6.5,24941,4745,21.3,5.6,11.2,3.4,10.7,3.6,21.3,5.7,3,2.8,55.3,11.9,7.5,3.5,76.1,5.7,0.4,0.7,5.2,3.7,58.3,6.5,6.2,3.7,0.9478,0.7468,0.5562,0.8099,3.0607,0.8012,0.3804,0.0407,0.9612,0.1147,1.4971,0.1917,0.7099,0.8058,1.5157,0.8154,0.9776,0.6051,0.8192,0.9933,0.9279,4.3231,0.9987,10.3966,0.9168,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,3,5,1059,311,22.9,6.1,4508,"(-87.65733946736279, 41.97271116644102)",3.54823215940842e-05,0.0243306319163578
"1400000US17031031300",31300,17," Illinois","IL",17031," Cook",17031031300,"Census Tract 313, Cook County, Illinois",0.24408287,7543,567,4196,95,4030,176,1572,405,543,255,31575,4062,807,275,1694,351,913,238,995,273,199,103.1,4506,708,579,234.2,3455,218,13,22,333,155.2,1797,304,472,198,22,5.5,12.4,5.2,31575,4062,12.9,4.3,22.5,5,12.1,3,13.9,4,4.9,2.5,59.7,8.2,8.1,3.2,82.3,4.8,0.3,0.5,8.3,3.8,44.6,7.2,6.3,2.6,0.7484,0.6981,0.3205,0.6099,2.3769,0.6259,0.9263,0.0532,0.7304,0.2561,1.966,0.4606,0.7346,0.816,1.5506,0.8372,0.9821,0.5987,0.9061,0.9609,0.9288,4.3766,0.999,10.2702,0.9056,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,4,5,1185,360,16.6,4.6,3671,"(-87.65067412245524, 41.97262066494777)",6.10033574575199e-05,0.0329583000259554
"1400000US17031031400",31400,17," Illinois","IL",17031," Cook",17031031400,"Census Tract 314, Cook County, Illinois",0.57501167,5260,452,3425,100,3136,186,436,174,196,111,53568,5268,226,139,858,250,295,73,512,212,86,70.6,1748,606.2,46,71,2864,188.9,0,15,12,24.2,965,191,365,217,8.6,3.3,5.1,2.9,53568,5268,4.9,2.9,16.3,4.3,5.6,1.3,10.1,3.9,2.7,2.2,33.2,11.2,0.9,1.4,83.6,4.9,0,0.8,0.4,0.8,30.8,6.2,6.9,4.1,0.3446,0.1478,0.0658,0.1997,0.7578,0.1317,0.6926,0.016,0.449,0.1003,1.258,0.1119,0.5599,0.4298,0.9897,0.5016,0.983,0,0.2468,0.891,0.9346,3.0554,0.8362,6.061,0.3346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,636,234,12.6,4.2,6864,"(-87.64373748694693, 41.96249582405063)",0.000164708818502937,0.062235972685454
"1400000US17031031501",31501,17," Illinois","IL",17031," Cook",17031031501,"Census Tract 315.01, Cook County, Illinois",0.06194968,3430,525,1875,79,1559,138,1526,388,166,134,24195,3926,415,147,609,147,406,145,551,180,106,69.3,2094,649.3,533,163.7,1455,114.4,0,11,64,41.2,653,141,662,404,45,8.6,9,6.8,24195,3926,14.7,5.4,17.8,4.6,11.8,3.8,16.3,5.4,6.8,4.4,61,16.5,16.6,4.4,77.6,5.2,0,1.5,4.1,2.6,41.9,8.2,19.3,11.4,0.9548,0.4872,0.5848,0.6699,2.6966,0.7119,0.7712,0.05,0.8394,0.3974,2.058,0.5199,0.7391,0.9218,1.6609,0.8958,0.9785,0,0.7667,0.951,0.9769,3.6731,0.9689,10.0886,0.886,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,3,5,484,177,14.3,4.5,2083,"(-87.65246522564007, 41.967276623377266)",1.7572710465882e-05,0.0168788701565241
"1400000US17031031502",31502,17," Illinois","IL",17031," Cook",17031031502,"Census Tract 315.02, Cook County, Illinois",0.06243308,4386,498,2476,51,2285,119,1394,455,377,200,21948,3016,332,175,408,116,799,297,344,154,249,123.4,3161,559,470,269.7,1862,201.6,0,11,178,102.5,1297,205,46,88,32.5,8.9,14.7,7.5,21948,3016,10.1,5.2,9.3,2.6,18.2,6.4,7.9,3.5,10.9,5.4,72.1,9.8,11.4,6.4,75.2,8,0,1.1,7.8,4.5,56.8,8.2,1,2,0.8728,0.7862,0.6769,0.5022,2.8382,0.745,0.2692,0.1673,0.2673,0.6596,1.3635,0.142,0.7862,0.8673,1.6535,0.8913,0.9763,0,0.8981,0.992,0.6984,3.5647,0.9529,9.4199,0.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1414,320,32.5,6.6,2220,"(-87.65236717917035, 41.96363110792146)",1.752924374858e-05,0.0169025642320658
"1400000US17031031700",31700,17," Illinois","IL",17031," Cook",17031031700,"Census Tract 317, Cook County, Illinois",0.18435521,6525,446,3887,79,3424,177,1862,401,497,223,37236,5706,508,245,345,157,782,145,505,155,152,85.5,3089,559.6,341,230.5,1999,226.3,0,15,60,61.3,1317,199,136,144,29.1,5.9,11.6,4.9,37236,5706,9.7,4.4,5.3,2.4,12,2.1,7.9,2.5,4.4,2.5,47.3,7.9,5.6,3.7,51.4,5.7,0,0.7,1.8,1.8,38.5,5.7,2.1,2.2,0.8439,0.6593,0.2058,0.4801,2.1892,0.5748,0.0756,0.0519,0.2673,0.2167,0.6115,0.0394,0.6644,0.7609,1.4253,0.7686,0.9474,0,0.5253,0.9343,0.7827,3.1897,0.8801,7.4158,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1351,355,21.1,5.3,3330,"(-87.66319685940525, 41.96544670802787)",5.17939444041728e-05,0.0289349038739101
"1400000US17031031800",31800,17," Illinois","IL",17031," Cook",17031031800,"Census Tract 318, Cook County, Illinois",0.09079189,1717,150,991,60,934,73,368,155,65,37,40454,6082,153,71,94,38,201,54,97,45,27,26.4,561,220,99,78,325,69.4,3,6,58,37,248,76,6,6,21.5,8.8,5.3,3.1,40454,6082,11,5,5.5,2.2,11.7,3,5.6,2.8,2.9,2.8,32.7,12.5,6,4.7,32.8,6.7,0.3,0.6,6.2,3.9,26.6,7.9,0.3,0.3,0.7407,0.1647,0.1618,0.5337,1.601,0.3902,0.0827,0.0494,0.0952,0.1064,0.3337,0.0212,0.5542,0.7737,1.3279,0.7029,0.891,0.5987,0.8561,0.866,0.592,3.8038,0.9824,7.0663,0.4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,97,18.1,5.5,1858,"(-87.67062108166503, 41.96701141967587)",2.55536254723775e-05,0.0213847811881579
"1400000US17031031900",31900,17," Illinois","IL",17031," Cook",17031031900,"Census Tract 319, Cook County, Illinois",0.0994869,2355,183,1326,24,1290,55,323,161,133,70,51539,8011,148,97,239,82,299,91,147,67,11,19.4,602,290.8,32,50.1,633,115.5,0,11,27,44.4,255,71,13,11,13.7,6.6,8.2,4.1,51539,8011,7.7,5,10.1,3.4,12.7,3.7,6.2,2.9,0.9,1.5,25.6,12.2,1.4,2.2,47.7,8.7,0,2,2.1,3.4,19.8,5.4,0.6,0.5,0.5551,0.4231,0.0758,0.3702,1.4242,0.3359,0.3189,0.0564,0.1298,0.0263,0.5314,0.033,0.4766,0.5058,0.9824,0.4862,0.9397,0,0.5737,0.8019,0.6404,2.9558,0.8016,5.8937,0.3048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,241,116,10.2,5,1706,"(-87.67018319305461, 41.963373778757756)",2.79940262361334e-05,0.0227325972662173
"1400000US17031032100",32100,17," Illinois","IL",17031," Cook",17031032100,"Census Tract 321, Cook County, Illinois",0.16642039,6767,649,4484,119,4113,285,1289,386,542,247,42211,5284,500,254,749,157,752,256,699,190,129,120.9,2134,963.4,213,145.2,3230,321.5,0,15,114,106.3,2013,313,148,116,19.3,5.5,11.5,5.1,42211,5284,9.4,4.7,11.1,2.5,11.1,3.6,10.5,2.9,3.1,2.9,31.5,13.9,3.4,2.3,72,6.9,0,0.6,2.8,2.6,48.9,7.1,2.2,1.7,0.7032,0.6551,0.1371,0.4647,1.9602,0.5032,0.374,0.0442,0.4833,0.1221,1.0237,0.0721,0.5442,0.6737,1.2179,0.6337,0.9731,0,0.6644,0.9753,0.7907,3.4035,0.9263,7.6054,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,983,298,14.8,4.2,4602,"(-87.65298962782265, 41.95814189907715)",4.6396213325418e-05,0.0275704264233003
"1400000US17031040100",40100,17," Illinois","IL",17031," Cook",17031040100,"Census Tract 401, Cook County, Illinois",0.76159083,3998,316,1880,55,1583,98,509,212,339,127,32950,3962,395,146,422,113,730,151,287,91,34,27.3,1320,434.4,277,152.6,441,104.3,0,11,24,31,225,75,205,89,13.4,5.2,14,4.8,32950,3962,13.4,4.7,10.6,2.9,18.3,3.5,7.6,2.5,2.1,1.7,33,10.5,7.3,4,23.5,5.5,0,1.4,1.5,2,14.2,4.5,5.1,2.2,0.5436,0.7683,0.289,0.6279,2.2288,0.587,0.3478,0.1692,0.2442,0.0744,0.8356,0.0535,0.558,0.8019,1.3599,0.7247,0.8365,0,0.4885,0.7183,0.9087,2.9519,0.8,7.3762,0.5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,658,206,17.3,5.2,4958,"(-87.68199770105589, 41.98332826004435)",0.000217417400936011,0.0590093658730336
